age,job,marital,education
50,technician,married,secondary
38,management,married,tertiary
58,blue-collar,divorced,primary
57,housemaid,married,tertiary
53,self-employed,married,tertiary
29,student,single,secondary
31,management,divorced,tertiary
60,management,married,tertiary
45,technician,divorced,secondary
24,management,single,tertiary
59,retired,married,primary
41,services,married,primary
48,services,divorced,secondary
30,admin.,single,secondary
27,management,single,tertiary
53,blue-collar,married,primary
41,blue-collar,married,primary
47,management,married,tertiary
44,blue-collar,married,primary
51,blue-collar,married,primary
32,services,married,tertiary
30,admin.,single,secondary
38,management,single,tertiary
30,technician,single,secondary
60,self-employed,single,secondary
41,blue-collar,married,primary
34,blue-collar,married,primary
41,self-employed,single,tertiary
37,management,divorced,tertiary
43,blue-collar,married,secondary
28,management,single,tertiary
49,management,married,tertiary
24,blue-collar,single,primary
36,blue-collar,single,primary
43,blue-collar,married,secondary
34,technician,divorced,tertiary
57,housemaid,divorced,primary
26,blue-collar,married,secondary
56,management,married,primary
31,technician,married,secondary
75,retired,divorced,primary
30,management,married,tertiary
35,services,single,secondary
31,admin.,single,tertiary
44,management,married,tertiary
34,housemaid,married,secondary
44,technician,married,tertiary
52,self-employed,married,primary
51,admin.,married,secondary
37,admin.,married,tertiary
32,management,married,tertiary
30,management,single,tertiary
36,blue-collar,single,secondary
23,technician,single,tertiary
39,blue-collar,married,primary
33,blue-collar,married,primary
29,management,single,tertiary
59,self-employed,married,tertiary
47,technician,married,secondary
46,management,married,tertiary
29,management,married,tertiary
35,blue-collar,married,primary
37,management,married,secondary
34,self-employed,married,tertiary
58,technician,married,primary
44,retired,married,secondary
53,management,married,tertiary
32,admin.,single,tertiary
33,blue-collar,married,primary
35,admin.,single,tertiary
59,housemaid,married,primary
66,retired,married,primary
33,management,married,tertiary
54,technician,married,tertiary
34,entrepreneur,single,tertiary
30,admin.,married,primary
45,blue-collar,divorced,primary
37,services,divorced,primary
42,management,single,tertiary
42,blue-collar,married,secondary
26,self-employed,single,tertiary
45,admin.,married,secondary
35,housemaid,single,tertiary
38,admin.,married,secondary
43,technician,married,tertiary
50,blue-collar,divorced,primary
38,blue-collar,single,secondary
37,technician,single,secondary
52,blue-collar,married,primary
58,housemaid,married,primary
54,housemaid,divorced,primary
38,technician,single,tertiary
38,self-employed,married,secondary
34,management,divorced,tertiary
32,management,married,tertiary
35,blue-collar,single,primary
43,management,divorced,tertiary
44,entrepreneur,single,tertiary
45,blue-collar,married,primary
49,blue-collar,married,primary
33,technician,single,secondary
45,technician,married,tertiary
47,blue-collar,married,primary
36,management,married,tertiary
30,unemployed,single,secondary
43,admin.,single,secondary
34,management,single,secondary
37,management,married,tertiary
60,retired,married,primary
27,entrepreneur,single,secondary
39,blue-collar,married,primary
39,technician,married,secondary
52,technician,married,primary
50,blue-collar,married,primary
35,technician,divorced,secondary
42,blue-collar,single,tertiary
67,retired,married,primary
54,retired,married,primary
35,entrepreneur,single,tertiary
51,management,married,tertiary
53,services,married,secondary
45,technician,divorced,secondary
41,housemaid,divorced,primary
32,technician,single,secondary
33,blue-collar,married,primary
43,management,married,tertiary
47,technician,divorced,secondary
57,retired,married,primary
41,blue-collar,married,primary
57,blue-collar,married,primary
57,housemaid,married,primary
31,blue-collar,single,primary
38,admin.,married,secondary
33,services,married,primary
39,management,single,tertiary
56,blue-collar,divorced,secondary
26,blue-collar,single,secondary
36,entrepreneur,divorced,tertiary
57,management,married,tertiary
45,technician,married,secondary
37,management,married,tertiary
46,management,divorced,tertiary
45,technician,married,tertiary
59,housemaid,married,primary
34,management,single,tertiary
26,blue-collar,single,primary
32,blue-collar,married,primary
43,blue-collar,married,primary
52,admin.,divorced,secondary
76,retired,married,secondary
47,blue-collar,single,primary
41,technician,single,tertiary
34,management,single,tertiary
37,services,married,primary
37,blue-collar,single,secondary
38,blue-collar,single,secondary
31,blue-collar,married,secondary
55,management,married,primary
47,blue-collar,married,primary
31,technician,single,secondary
33,admin.,single,primary
35,blue-collar,married,primary
45,housemaid,divorced,primary
47,blue-collar,married,primary
40,management,married,tertiary
44,entrepreneur,divorced,tertiary
55,unemployed,single,tertiary
58,entrepreneur,married,tertiary
31,management,single,tertiary
48,management,married,primary
54,blue-collar,married,primary
52,entrepreneur,married,primary
25,admin.,single,secondary
54,blue-collar,married,primary
40,blue-collar,divorced,primary
34,blue-collar,married,primary
50,blue-collar,married,primary
30,management,single,tertiary
58,blue-collar,married,primary
33,management,divorced,tertiary
35,technician,divorced,secondary
36,management,married,tertiary
42,management,married,primary
70,housemaid,divorced,primary
52,housemaid,married,primary
21,student,single,secondary
23,unemployed,single,primary
39,technician,married,tertiary
59,services,married,primary
41,admin.,divorced,secondary
47,management,married,tertiary
30,management,single,tertiary
52,unemployed,married,secondary
31,housemaid,single,tertiary
44,blue-collar,married,primary
46,blue-collar,married,primary
39,blue-collar,married,secondary
36,blue-collar,married,secondary
27,entrepreneur,single,tertiary
35,unemployed,married,secondary
57,technician,married,tertiary
43,unemployed,divorced,primary
33,management,married,tertiary
77,retired,married,tertiary
51,self-employed,married,primary
46,blue-collar,married,primary
37,blue-collar,married,primary
43,management,married,tertiary
34,unemployed,married,secondary
45,blue-collar,married,secondary
37,services,married,secondary
70,retired,married,primary
44,blue-collar,married,primary
36,management,married,tertiary
47,self-employed,married,tertiary
47,services,married,secondary
31,technician,single,tertiary
47,technician,married,tertiary
38,management,married,tertiary
35,unemployed,married,secondary
45,management,single,tertiary
42,blue-collar,married,secondary
32,blue-collar,married,primary
26,blue-collar,single,primary
57,blue-collar,married,primary
58,retired,married,primary
49,management,single,tertiary
45,management,single,primary
32,services,divorced,secondary
35,unemployed,married,secondary
44,management,single,tertiary
41,technician,married,secondary
51,technician,divorced,primary
54,services,married,secondary
38,blue-collar,married,secondary
59,retired,married,primary
42,admin.,single,secondary
28,admin.,married,secondary
36,blue-collar,married,primary
33,admin.,single,secondary
26,entrepreneur,single,tertiary
41,blue-collar,married,secondary
32,blue-collar,married,secondary
43,technician,married,tertiary
41,management,single,tertiary
27,student,single,tertiary
34,management,married,tertiary
36,management,single,tertiary
38,technician,married,tertiary
36,blue-collar,married,primary
35,blue-collar,married,secondary
29,blue-collar,married,secondary
37,unemployed,married,secondary
58,retired,married,secondary
29,admin.,married,tertiary
33,management,married,tertiary
33,blue-collar,married,primary
70,retired,divorced,secondary
48,blue-collar,married,primary
48,housemaid,married,secondary
30,blue-collar,divorced,secondary
44,services,single,secondary
28,student,single,tertiary
28,technician,single,secondary
56,technician,single,secondary
38,blue-collar,single,primary
28,self-employed,single,secondary
59,retired,married,primary
30,services,single,secondary
47,management,married,secondary
44,self-employed,married,primary
59,self-employed,married,primary
30,technician,single,secondary
50,admin.,married,secondary
36,management,single,tertiary
38,services,married,secondary
28,services,single,tertiary
51,retired,divorced,secondary
33,blue-collar,married,primary
43,blue-collar,married,primary
41,blue-collar,single,primary
51,management,single,tertiary
29,blue-collar,married,primary
47,management,married,tertiary
33,self-employed,married,tertiary
80,retired,married,primary
37,management,married,tertiary
55,housemaid,married,primary
40,admin.,married,secondary
28,management,single,tertiary
51,blue-collar,married,primary
53,management,married,tertiary
61,retired,married,secondary
32,management,married,primary
54,retired,married,primary
25,technician,single,tertiary
24,services,single,secondary
40,blue-collar,married,primary
37,services,single,secondary
29,unemployed,single,secondary
40,management,married,tertiary
38,management,married,tertiary
33,management,single,tertiary
46,management,married,tertiary
35,blue-collar,divorced,primary
47,blue-collar,married,secondary
39,blue-collar,single,primary
34,management,divorced,tertiary
30,blue-collar,single,secondary
34,blue-collar,married,secondary
35,management,married,tertiary
44,services,divorced,secondary
39,technician,single,secondary
51,housemaid,married,primary
54,admin.,married,primary
27,management,single,secondary
36,technician,single,secondary
37,admin.,single,tertiary
33,management,single,tertiary
34,blue-collar,married,primary
80,retired,married,primary
30,entrepreneur,single,tertiary
