age,job,marital,education
34,blue-collar,married,secondary
55,retired,married,primary
25,blue-collar,single,secondary
34,management,married,tertiary
59,management,married,primary
26,admin.,single,secondary
55,management,single,tertiary
34,blue-collar,married,secondary
24,blue-collar,married,primary
30,management,single,tertiary
51,blue-collar,divorced,primary
35,admin.,single,tertiary
32,blue-collar,single,tertiary
45,technician,married,primary
49,technician,married,secondary
30,services,divorced,secondary
35,management,married,tertiary
36,blue-collar,single,secondary
41,blue-collar,divorced,secondary
43,blue-collar,married,primary
33,unknown,married,secondary
33,management,divorced,tertiary
43,management,married,tertiary
39,unemployed,married,primary
26,admin.,single,tertiary
52,blue-collar,married,primary
41,blue-collar,married,secondary
37,unemployed,married,primary
35,management,married,tertiary
29,management,married,tertiary
54,blue-collar,married,primary
42,technician,married,secondary
53,management,married,tertiary
42,management,married,tertiary
34,technician,single,secondary
43,management,married,tertiary
30,management,single,tertiary
32,services,single,primary
36,blue-collar,married,secondary
40,management,married,tertiary
44,technician,married,secondary
47,unemployed,divorced,tertiary
44,management,married,tertiary
38,admin.,single,tertiary
33,admin.,divorced,primary
33,management,married,tertiary
34,technician,married,tertiary
42,management,married,tertiary
48,management,single,tertiary
39,self-employed,single,tertiary
30,entrepreneur,single,secondary
40,management,married,tertiary
30,management,single,tertiary
30,admin.,single,secondary
38,entrepreneur,married,primary
31,technician,married,secondary
39,services,married,secondary
46,admin.,single,tertiary
50,blue-collar,single,primary
49,entrepreneur,married,primary
41,blue-collar,married,secondary
56,blue-collar,married,primary
41,technician,single,primary
28,student,single,secondary
28,management,married,tertiary
50,admin.,divorced,secondary
43,services,married,tertiary
35,self-employed,married,secondary
39,technician,married,secondary
38,management,married,tertiary
56,management,married,tertiary
37,management,divorced,tertiary
39,blue-collar,married,tertiary
34,blue-collar,married,secondary
26,technician,single,tertiary
36,management,married,tertiary
30,technician,single,secondary
50,blue-collar,married,primary
42,management,single,tertiary
33,technician,single,secondary
26,blue-collar,single,primary
37,technician,married,secondary
36,blue-collar,single,secondary
55,technician,divorced,secondary
38,management,divorced,tertiary
37,blue-collar,married,primary
35,blue-collar,married,primary
54,technician,divorced,secondary
41,technician,married,secondary
39,admin.,divorced,secondary
32,management,married,tertiary
49,admin.,single,tertiary
19,student,single,primary
34,blue-collar,single,secondary
36,self-employed,single,tertiary
38,housemaid,married,tertiary
40,blue-collar,single,secondary
53,services,married,secondary
36,services,single,secondary
40,management,single,tertiary
22,management,single,tertiary
82,retired,divorced,primary
20,student,single,primary
22,student,single,secondary
54,self-employed,married,primary
46,services,married,secondary
40,management,married,tertiary
56,management,married,primary
60,retired,married,primary
45,blue-collar,married,secondary
46,management,married,primary
39,management,married,tertiary
43,management,married,tertiary
36,blue-collar,married,primary
32,technician,married,tertiary
54,management,married,tertiary
56,management,married,primary
41,blue-collar,married,secondary
44,management,married,tertiary
30,self-employed,single,tertiary
32,self-employed,single,tertiary
30,technician,single,tertiary
37,admin.,married,secondary
36,admin.,single,secondary
35,blue-collar,single,secondary
43,management,divorced,tertiary
50,unemployed,married,primary
40,admin.,married,secondary
39,unemployed,married,tertiary
36,blue-collar,single,secondary
48,technician,single,secondary
41,services,married,secondary
34,admin.,single,secondary
24,student,single,secondary
30,unemployed,married,primary
39,blue-collar,married,primary
70,unknown,married,tertiary
55,housemaid,married,primary
46,blue-collar,married,secondary
34,technician,married,secondary
48,services,divorced,primary
45,blue-collar,married,secondary
61,retired,married,tertiary
49,management,married,tertiary
37,unemployed,married,secondary
27,services,married,primary
42,blue-collar,married,secondary
48,technician,divorced,tertiary
36,technician,married,secondary
30,management,single,tertiary
52,blue-collar,married,secondary
53,services,divorced,primary
70,retired,divorced,primary
38,blue-collar,married,primary
41,blue-collar,married,primary
38,blue-collar,married,secondary
32,management,married,tertiary
58,blue-collar,married,primary
50,technician,married,secondary
51,blue-collar,married,primary
42,admin.,married,secondary
42,technician,single,tertiary
39,unemployed,married,tertiary
61,retired,married,secondary
41,technician,married,secondary
28,technician,married,secondary
27,management,single,tertiary
34,management,married,tertiary
37,blue-collar,married,primary
28,management,single,tertiary
32,technician,married,tertiary
36,blue-collar,married,secondary
31,blue-collar,divorced,secondary
51,management,married,tertiary
58,management,married,primary
25,services,single,secondary
51,entrepreneur,divorced,tertiary
48,blue-collar,married,primary
32,blue-collar,married,secondary
38,blue-collar,married,primary
53,blue-collar,married,primary
42,admin.,divorced,secondary
50,blue-collar,married,primary
41,blue-collar,married,primary
40,self-employed,married,tertiary
81,retired,divorced,primary
57,admin.,married,tertiary
55,blue-collar,married,secondary
38,unemployed,married,primary
29,blue-collar,single,secondary
41,blue-collar,married,primary
57,blue-collar,divorced,primary
38,unemployed,married,primary
37,technician,married,secondary
32,admin.,married,tertiary
21,student,single,primary
57,retired,single,secondary
35,admin.,single,secondary
39,management,married,tertiary
35,technician,married,secondary
32,blue-collar,married,secondary
43,admin.,married,secondary
40,services,married,primary
59,housemaid,married,primary
59,retired,married,primary
37,admin.,married,secondary
25,unemployed,single,tertiary
47,services,married,secondary
54,blue-collar,married,primary
27,blue-collar,married,primary
45,management,married,tertiary
29,blue-collar,single,primary
56,management,divorced,tertiary
59,blue-collar,married,secondary
32,management,single,tertiary
56,management,married,primary
29,technician,married,tertiary
50,blue-collar,married,primary
40,management,married,tertiary
58,self-employed,married,primary
49,services,married,primary
26,blue-collar,single,secondary
53,services,married,secondary
55,blue-collar,married,primary
71,unknown,married,tertiary
28,management,single,tertiary
51,blue-collar,married,primary
36,self-employed,married,primary
40,management,married,tertiary
31,blue-collar,single,secondary
43,blue-collar,single,primary
42,services,married,tertiary
44,entrepreneur,married,primary
52,technician,married,secondary
35,self-employed,married,tertiary
50,technician,divorced,tertiary
35,management,single,tertiary
47,technician,married,secondary
26,technician,single,tertiary
45,technician,single,tertiary
38,blue-collar,married,secondary
50,management,divorced,secondary
38,technician,married,secondary
59,admin.,single,secondary
55,management,divorced,tertiary
30,self-employed,single,secondary
26,blue-collar,single,secondary
46,management,married,tertiary
59,blue-collar,married,primary
58,unemployed,married,tertiary
36,entrepreneur,married,tertiary
28,management,single,tertiary
67,retired,married,primary
66,housemaid,married,primary
54,technician,married,secondary
49,housemaid,married,primary
37,management,single,tertiary
54,management,married,tertiary
47,housemaid,divorced,secondary
34,technician,single,secondary
31,services,married,secondary
46,housemaid,married,primary
32,services,single,secondary
53,admin.,married,tertiary
31,management,single,tertiary
45,technician,single,tertiary
57,technician,married,primary
33,management,single,tertiary
57,retired,married,secondary
42,entrepreneur,married,tertiary
36,blue-collar,married,primary
42,entrepreneur,married,secondary
34,technician,single,secondary
55,unemployed,single,primary
32,management,single,tertiary
51,blue-collar,married,primary
32,management,divorced,secondary
37,blue-collar,married,secondary
57,technician,single,tertiary
39,management,married,primary
62,management,married,tertiary
41,blue-collar,single,primary
31,blue-collar,single,secondary
51,blue-collar,married,primary
41,services,married,primary
41,management,married,tertiary
44,blue-collar,married,primary
33,blue-collar,married,primary
37,blue-collar,married,primary
48,retired,single,primary
55,management,married,tertiary
38,blue-collar,married,primary
27,blue-collar,married,primary
34,blue-collar,single,secondary
24,blue-collar,married,secondary
41,admin.,married,tertiary
59,retired,married,primary
47,housemaid,single,tertiary
42,blue-collar,single,primary
46,blue-collar,married,primary
58,management,married,tertiary
25,management,single,tertiary
36,blue-collar,married,secondary
45,blue-collar,married,primary
36,blue-collar,married,primary
43,entrepreneur,single,primary
49,housemaid,married,primary
47,management,divorced,tertiary
31,management,single,tertiary
35,technician,single,secondary
57,unemployed,married,secondary
53,technician,married,primary
38,management,divorced,tertiary
32,technician,single,secondary
49,blue-collar,married,secondary
42,admin.,divorced,secondary
42,technician,married,secondary
56,entrepreneur,married,tertiary
28,blue-collar,married,primary
